"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"1 year ago","Hey I just wanna ask meri 12th ki %age 75.3 h(in English+ best 3 , I'm from ISC) but meri allover %age is below 75 si do I qualify fo NITs and IITs or not? Anyone from the aame board please do reply....","0","@harshpreetsingh986","false","false","false","false","","false",""
"1 year ago","I think this must reach every indian parent. Cozz i too had an attempt","0","@flatearthgaming","false","false","false","false","","false",""
"1 year ago","Tharun bhaiya , whenever I hear your name or see video thumbnail or when I see your insta story or whenever I got thought of you. I just immediately get motivated and start to study. And whenever I feel demotivated ,I just watch you old videos , it doesn't matter how many times I watched them before lol, honestly you really admire me a lot.  And listen... . . . Thank you for everything 💕 ~~~by Dev","0","@TheDRShow","false","false","false","false","","false",""
"1 year ago","Bhiya Mera advance clear nhi hua lekin mujhe achi nits me mechanical branch mil rhi h .....lekin m coding sikhna chaati hu Now I have to ask u ki m nit me mechanical branch lelu or saath me coding Sikh lu ya drop lekr adv k liye khud ko prepare kru??","0","@deepshikhabagri","false","false","false","false","","false",""
"1 year ago","Any CA students here?","0","@ragavendran8369","false","false","false","false","","false",""
"1 year ago","Thank you tharun bhaiya for this video.. Today my answer key is out and getting less marks","0","@manishadeore1511","false","false","false","false","","false",""
"1 year ago","I need to contact you soon. How can I get in touch of you please provide any email😢 or any other means. I need to know something about iit kgp. Please contact soon 🙏","0","@souvikchakraborty3110","false","false","false","false","","false",""
"1 year ago","Anna, ilanti topics andari parents  ki teliyali..  Then, vaalu pressure chryaru..  And support kuda chestaru..  Students motivated gaa untaru","0","@hemadri.chippagiri","false","false","false","false","","false",""
"1 year ago","JEE AND NEET TOPPERS BE LIKE  "" how we are then doing it ?? if we can do it you can","0","@Professor_191","false","false","false","false","","false",""
"1 year ago","Too late...","0","@theepics3665","false","false","false","false","","false",""
"1 year ago","Who cares🕊️","0","@9c2avignesh82","false","false","false","false","","false",""
"1 year ago","Good and informative video❤❤. I had a question that how to be consistent in studies from 11th to achieve goal without dipression 😢?","0","@nimishapatel6250","false","false","false","false","","false",""
"1 year ago","❤️🔥","0","@Simran16006","false","false","false","false","","false",""
"1 year ago","telugu lo chey mava videos leda telugu channel oka pettu 1M subs fast ga reach avuthav pakka try chesi chudu telusthadi","0","@creativethinkers8895","false","false","false","false","","false",""
"1 year ago (edited)","Bolne ke liye teachers bol dete hai ki lekin support koi nhi karta ,some teachers support but not everyone.I know the feeling of a failure 😢","0","@lMr.Indian","false","false","false","false","","false",""
"1 year ago","+1 add me up","0","@fr.akshay4344","false","false","false","false","","false",""
"1 year ago","Arvind kalia sir ❤❤❤","0","@gauranshpal8566","false","false","false","false","","false",""
"1 year ago","Plz make a video on improvement exam","0","@advitimishra9855","false","false","false","false","","false",""
"1 year ago","Vaiya jee bekar chala gya pcm leke age kiya job option hay please bata do !!!!","0","@darkhourse6784","false","false","false","false","","false",""
"1 year ago","My support is my gf","0","@su-ng6yt","false","false","false","false","","false",""
"1 year ago","Hey, Can you just share that how did you used to study like?...aka your study pattern?","0","@Vedik182","false","false","false","false","","false",""
"1 year ago","challenge accepted","0","@chesstbh","false","false","false","false","","false",""
"1 year ago","I'm an IIT aspirant tharun im not statisfied this video because some colleges are only reason why the children are getting depressed and anxiety. i left my so called clg at 11th and joined new over 12th what i felt is that college and education over there only reason for the all the prblms...i know that if u do any video there are many views what i thought is that help the children to think and know about the clg before they join.....","0","@VennapuSpandana","false","false","false","false","","false",""
"1 year ago","Bro please upload videos on quantum project channel","0","@Anna-f3c1h","false","false","false","false","","false",""
"1 year ago","Aravind Kalia sir ❤","0","@SaiShankharCA","false","false","false","false","","false",""
"1 year ago","Fucking great ❤❤👍","0","@Animalfacts16","false","false","false","false","","false",""
"1 year ago","LOVE  YOU BHAIYA","0","@rebeladitya8650","false","false","false","false","","false",""
"1 year ago","Bhaiya everything is okay but ONE THING what are the tips to get a glowing face like yours 😅😇","0","@JustFor2Year","false","false","false","false","","false",""
"1 year ago","indian education  system is worst .     learn something which is useful for you in future and for u r country . and keep a belief in you .                    society will put pressure on u just ignore becoz your time is going to come 😃😃,  try to be happy and cool","0","@abhinavmurali7301","false","false","false","false","","false",""
"1 year ago","Making this video only helps you , you will earn money , you will get views, you are already successful then most of us , but they will be the same before and after watching this video.","0","@ElonMuskDumb","false","true","false","false","","false",""
"1 year ago","This is the best video of all the videos you have made keep going bro 👏","0","@shravannetha5741","false","false","false","false","","false",""
"1 year ago","WE ARE STILL SLAVES, BRITISH LEFT THE CHAT.","0","@anugrah.08k48","false","false","false","false","","false",""
"1 year ago","Abhi agar gurukul hota toh 6th ke students data science, AI ye sb padh rhe hote + internal science (spirituality)   Gurukul 250 year pehle band hua uss time top level science math padhaya jata tha toh abhi bhi hota toh top level padhaya jata","0","@strangerfun7949","false","false","false","false","","false",""
"1 year ago","😢","0","@saijyothiprasad96","false","false","false","false","","false",""
"1 year ago","A very sensitive topic and people reading this - have to go through the hard times please have hope that good things will fall in place for you soon. I lost few friends in college and work to this dangerous act the amount of loss we have once you leave cannot be filled. Before you take any drastic step talk with your parents or friends openly that will solve 99% of the problems","0","@anirudhcodes","false","false","false","false","","false",""
"1 year ago","people appriciating pw  i think pw is on wrong path","0","@Vipined","false","false","false","false","","false",""
"1 year ago","Bro make iit hostel essentials vdo","0","@yazdanrashid7203","false","false","false","false","","false",""
"1 year ago","Can you please put subtitles for the non English parts of the video","0","@princeofslytherin8271","false","false","false","false","","false",""
"1 year ago","easy answer enterprenauship indian mein startup karna easy hai . success easy hai jobs se lakh guna asan hai fuck koi business koi kyu nahi karta","0","@VFusioN69","false","false","false","false","","false",""
"1 year ago","Everything is dark in our education system 😢","0","@Missiitianiitropar","false","false","false","false","","false",""
"1 year ago","Anna which branch did u select in iit kharagpur","0","@yaswanth-1782","false","false","false","false","","false",""
"1 year ago","MECH","0","@Hiiii18","true","false","false","false","","false",""
"1 year ago (edited)"," @Hiiii18    Mechanical engineering placements baguntaya","0","@yaswanth-1782","true","false","false","false","","false",""
"1 year ago"," @yaswanth-1782  bro jee rasava","0","@Hiiii18","true","false","false","false","","false",""
"1 year ago (edited)"," @Hiiii18  ha rasa","0","@yaswanth-1782","true","false","false","false","","false",""
"1 year ago"," @yaswanth-1782  ye college","0","@Hiiii18","true","false","false","false","","false",""
"1 year ago (edited)"," @Hiiii18  inka fix avala","0","@yaswanth-1782","true","false","false","false","","false",""
"1 year ago (edited)"," @Hiiii18  nuvu","0","@yaswanth-1782","true","false","false","false","","false",""
"1 year ago","I literally cried after watching this.... thank you it helped me a lot... thanku so much ❤","0","@gaynachoudhary1420","false","false","false","false","","false",""
